contact_id,pseudo_patient_id,timestamp,channel,service_line,raw_text,intent,category,journey_stage,root_cause,sentiment,urgency,default_route,safety_sensitive,chatbot_eligible,proactive_candidate,synthetic_issue_pattern,repeat_contact_14d,clean_text,redaction_count,redaction_email,redaction_phone,redaction_date_of_birth,redaction_postcode,redaction_nhs_number_like,redaction_order_reference,redaction_named_person,redaction_gp_surgery,redaction_street_address,text_length,token_count,is_short_text,is_empty_text,predicted_intent,prediction_confidence,prediction_correct,recommended_route,predicted_sentiment,sentiment_confidence
C0007547,P003163,2026-02-07 22:26:01,phone_transcript,NHS prescription,"please can you help, The parcel is missing even though it says delivered please",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,standard,Human adviser,False,False,False,standard_known_intent,True,please can you help the parcel is missing even though it says delivered please,0,0,0,0,0,0,0,0,0,0,78,14,False,False,parcel_not_received,0.9317609523285858,True,Human adviser,negative,0.9964669053045964
C0009517,P001108,2026-02-17 13:20:25,email,NHS prescription,pls help. I have contacted you twice and nobody has resolved this,complaint_service,Service access,Service,General service complaint,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please help i have contacted you twice and nobody has resolved this,0,0,0,0,0,0,0,0,0,0,67,12,False,False,complaint_service,0.9138244829121484,True,Human adviser,negative,0.9957007111561936
C0002100,P000771,2026-01-11 13:04:05,phone_transcript,NHS prescription,right so Please help with my issue!!!,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,neutral,standard,Human adviser,False,False,False,standard_known_intent,False,right so please help with my issue,0,0,0,0,0,0,0,0,0,0,34,7,False,False,unclear_or_out_of_scope,0.9081504106484743,True,Human adviser,neutral,0.7615700967897292
C0022011,P000949,2026-04-21 12:20:24,email,NHS prescription,"Dear team, Royal Mail tracking has not moved and my delivery is late!!!",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,True,dear team royal mail tracking has not moved and my delivery is late,0,0,0,0,0,0,0,0,0,0,67,13,False,False,delivery_delayed,0.9137040863499364,True,Proactive message,negative,0.9859580658099736
C0010957,P001809,2026-02-24 14:39:19,phone_transcript,NHS prescription,"hello um My prescription should have arrived yesterday Also, Where can I find my Royal Mail tracking number? thanks",delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,standard,Proactive message,False,True,True,standard_known_intent,True,hello um my prescription should have arrived yesterday also where can i find my royal mail tracking number thanks,0,0,0,0,0,0,0,0,0,0,113,19,False,False,delivery_delayed,0.8498649884193246,True,Proactive message,negative,0.8865436474891262
C0027837,P003558,2026-05-21 03:26:05,email,NHS prescription,"Please help. Please split my order because one medicine is delayed Also, There is a stock issue with my tablets",split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,positive,standard,Human adviser,False,False,False,standard_known_intent,False,please help please split my order because one medicine is delayed also there is a stock issue with my tablets,0,0,0,0,0,0,0,0,0,0,109,20,False,False,split_order_request,0.7134659136087234,True,Human adviser,neutral,0.5290837808541605
C0028097,P006993,2026-05-22 11:16:00,email,NHS prescription,Please help. Please get back to me,unclear_or_out_of_scope,Out-of-scope,Unknown,Insufficient information,negative,standard,Human adviser,False,False,False,novel_app_crash,False,please help please get back to me,0,0,0,0,0,0,0,0,0,0,33,7,False,False,unclear_or_out_of_scope,0.7684842524563509,True,Human adviser,neutral,0.7943176346087063
C0024513,P002802,2026-05-04 05:24:34,live_chat,NHS prescription,hello Why is the pharmacist check taking so long?.,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hello why is the pharmacist check taking so long,0,0,0,0,0,0,0,0,0,0,48,9,False,False,clinical_review_delay,0.921197225576504,True,Human adviser,negative,0.9956717307878736
C0015261,P001700,2026-03-17 22:08:38,phone_transcript,NHS prescription,hi I am calling because I cannot log into my account thanks,login_issue,Account management,Account,Account access problem,negative,priority,FAQ self-service,False,True,False,standard_known_intent,False,hi i am calling because i cannot log into my account thanks,0,0,0,0,0,0,0,0,0,0,59,12,False,False,login_issue,0.899139165402466,True,Chatbot or FAQ self-service,negative,0.982392336004246
C0021914,P001271,2026-04-21 00:37:32,phone_transcript,NHS prescription,right so My prescrption should have arrived yesterday.,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,right so my prescription should have arrived yesterday,0,0,0,0,0,0,0,0,0,0,54,8,False,False,delivery_delayed,0.9223733354239286,True,Proactive message,negative,0.995975987788392
C0028126,P000377,2026-05-22 14:59:22,phone_transcript,NHS prescription,right so My order has been packing for two days and is not dispatched thanks DOB 22/03/1969,not_dispatched,Dispatch and delivery,Packing,Order packed but not dispatched,negative,standard,Proactive message,False,True,True,standard_known_intent,True,right so my order has been packing for two days and is not dispatched thanks dob [dob],1,0,0,1,0,0,0,0,0,0,86,17,False,False,not_dispatched,0.904949293286566,True,Proactive message,negative,0.962902052694622
C0022336,P004081,2026-04-23 04:06:26,email,NHS prescription,"Hi support, My medicine order has not arrived yet",parcel_not_received,Dispatch and delivery,Delivery,Parcel marked delivered or overdue,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hi support my medicine order has not arrived yet,0,0,0,0,0,0,0,0,0,0,48,9,False,False,delivery_tracking,0.2668812817126139,False,Human adviser,negative,0.6277409779946417
C0015695,P004823,2026-03-20 02:36:32,email,NHS prescription,"Hi support, My medicine has been in clinical review since yesterday asap",clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,priority,Human adviser,False,False,False,standard_known_intent,False,hi support my medicine has been in clinical review since yesterday as soon as possible,0,0,0,0,0,0,0,0,0,0,86,15,False,False,clinical_review_delay,0.9186645213317146,True,Human adviser,negative,0.994082792025242
C0004979,P000477,2026-01-25 18:59:41,social,NHS prescription,@support I forgot my password and cannot access my prescription,login_issue,Account management,Account,Account access problem,negative,standard,FAQ self-service,False,True,False,standard_known_intent,False,@support i forgot my password and cannot access my prescription,0,0,0,0,0,0,0,0,0,0,63,10,False,False,login_issue,0.9113336673907396,True,Chatbot or FAQ self-service,negative,0.9930289741520278
C0029634,P001037,2026-05-30 04:35:02,phone_transcript,NHS prescription,"please can you help, How do I track my medicine delivery? please",delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please can you help how do i track my medicine delivery please,0,0,0,0,0,0,0,0,0,0,62,12,False,False,delivery_tracking,0.9466648161257744,True,Chatbot or FAQ self-service,neutral,0.6275419671282217
C0026178,P002085,2026-05-12 23:38:59,app_review,NHS prescription,Please fix this: Can you tell me what is happening with my parcel? thanks,delivery_delayed,Dispatch and delivery,Delivery,Carrier delay after dispatch,negative,priority,Proactive message,False,True,True,standard_known_intent,False,please fix this can you tell me what is happening with my parcel thanks,0,0,0,0,0,0,0,0,0,0,71,14,False,False,delivery_delayed,0.336514022343515,True,Human adviser,negative,0.6437966320981915
C0022168,P000096,2026-04-22 07:59:32,phone_transcript,NHS prescription,"hi I am calling because My order is waiting for GP approval, what should I do? thanks",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,False,hi i am calling because my order is waiting for gp approval what should i do thanks,0,0,0,0,0,0,0,0,0,0,83,17,False,False,waiting_gp_approval,0.92188830686609,True,Proactive message,negative,0.9949250476630211
C0020976,P004527,2026-04-16 00:28:14,live_chat,NHS prescription,pls help: I did not receive my reorder reminder asap,reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,True,please help i did not receive my reorder reminder as soon as possible,0,0,0,0,0,0,0,0,0,0,69,13,False,False,reminder_missing,0.9188091822190632,True,Chatbot or FAQ self-service,neutral,0.5090754083574658
C0017131,P003471,2026-03-27 09:08:23,live_chat,NHS prescription,hello The order is stuck at clinical review thanks,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,False,hello the order is stuck at clinical review thanks,0,0,0,0,0,0,0,0,0,0,50,9,False,False,clinical_review_delay,0.9481859736067564,True,Human adviser,negative,0.9945174430849644
C0015150,P002932,2026-03-17 08:36:47,email,NHS prescription,"Hello, Can the rest of my medication be dispatched separately? thanks",split_order_request,Clinical and dispensing,Dispensing,One item delays a multi-item order,positive,standard,Human adviser,False,False,False,standard_known_intent,False,hello can the rest of my medication be dispatched separately thanks,0,0,0,0,0,0,0,0,0,0,67,11,False,False,split_order_request,0.9307889242967295,True,Human adviser,neutral,0.6428916026445838
C0025036,P002207,2026-05-06 20:11:44,app_review,NHS prescription,App issue: The doctor-related status looks wrong!!! email sam54@example.com,waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,standard,Proactive message,False,True,True,standard_known_intent,True,app issue the doctor-related status looks wrong email [email],1,1,0,0,0,0,0,0,0,0,61,9,False,False,waiting_gp_approval,0.5931116294836993,True,Human adviser,negative,0.9647894304192118
C0028072,P005190,2026-05-22 07:29:03,app_review,NHS prescription,pls fix this: Where can I find my Royal Mail tracking number? thanks,delivery_tracking,Dispatch and delivery,Dispatched,Customer requests tracking details,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,please fix this where can i find my royal mail tracking number thanks,0,0,0,0,0,0,0,0,0,0,69,13,False,False,delivery_tracking,0.9000276756281886,True,Chatbot or FAQ self-service,neutral,0.6557957842202341
C0020540,P006680,2026-04-13 21:51:38,phone_transcript,NHS prescription,"hello um My order is waiting for GP approval, what should I do? asap",waiting_gp_approval,GP approval,Await GP approval,GP approval pending,negative,priority,Proactive message,False,True,True,standard_known_intent,True,hello um my order is waiting for gp approval what should i do as soon as possible,0,0,0,0,0,0,0,0,0,0,81,17,False,False,waiting_gp_approval,0.902259114820126,True,Proactive message,negative,0.995091191057042
C0000800,P002192,2026-01-04 22:42:54,phone_transcript,NHS prescription,right so The app did not remind me to request my tablets please My phone is 07183667111,reminder_missing,Reminders and notifications,Notifications,Reorder reminder not received,neutral,standard,FAQ self-service,False,True,False,standard_known_intent,False,right so the app did not remind me to request my tablets please my phone is [phone],1,0,1,0,0,0,0,0,0,0,83,17,False,False,reminder_missing,0.9135697387031192,True,Chatbot or FAQ self-service,neutral,0.6091309814110502
C0029209,P001314,2026-05-28 00:41:41,phone_transcript,NHS prescription,"please can you help, I want to make a complaint about the service!!!",complaint_service,Service access,Service,General service complaint,negative,standard,Human adviser,False,False,False,standard_known_intent,False,please can you help i want to make a complaint about the service,0,0,0,0,0,0,0,0,0,0,64,13,False,False,complaint_service,0.9308232772034752,True,Human adviser,negative,0.9915726893233506
C0014609,P004474,2026-03-14 13:52:28,phone_transcript,NHS prescription,right so Why is the pharmacist check taking so long? thanks,clinical_review_delay,Clinical and dispensing,Clinical review,Pharmacist review pending,negative,standard,Human adviser,False,False,False,standard_known_intent,True,right so why is the pharmacist check taking so long thanks,0,0,0,0,0,0,0,0,0,0,58,11,False,False,clinical_review_delay,0.9098032853244764,True,Human adviser,negative,0.9923812761555074
